2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.text.store.git [0.1.4.201603220740] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.um [1.0.1.201603220740] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.um.simple [0.1.8.201603220740] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.jsoup [1.8.1] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.ext.initconfig [0.1.7.201603220739] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - io.skysail.bundled.org.osgi.service.component.annotations-runtime [1.3.0.201511301122] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.polymer [1.0.1.201603220740] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.designer.demo.transactions [0.1.0.201603221638] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.client.testsupport [1.0.0.201603220739] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.springsource.org.junit [4.11.0] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.designer.demo.transactions.it [0.0.0] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - biz.aQute.tester [3.1.0.201512181342] state 4
2016-03-22 17:52:35,130 DEBUG [io.skysail.server.app.ApplicationList        ] - (+ ApplicationModel) (#01) with name 'root'
2016-03-22 17:52:35,151 DEBUG [io.skysail.server.services.ServerLoad        ] - activating ServerLoad task
2016-03-22 17:52:35,225 DEBUG [io.skysail.server.app.SkysailApplication     ] - Instanciating new Skysail ApplicationModel 'WebappApplication'
2016-03-22 17:52:35,231 INFO  [io.skysail.server.app.SkysailApplication     ] - Activating ApplicationModel io.skysail.server.converter.WebappApplication
2016-03-22 17:52:35,232 DEBUG [io.skysail.server.app.ApplicationList        ] - (+ ApplicationModel) (#02) with name 'webapp'
2016-03-22 17:52:35,285 DEBUG [io.skysail.server.db.DbConfigurations        ] - activating DbConfigurations with config DbConfig(name=default, driver=, url=memory:designer, username=admin)
2016-03-22 17:52:35,286 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - about to start db
2016-03-22 17:52:36,524 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - created new in-memory database com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx@7d2c345d
2016-03-22 17:52:36,533 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - testing graph factory connection
2016-03-22 17:52:36,599 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - setting lazy loading to false
2016-03-22 17:52:36,601 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - activating io.skysail.server.db.OrientGraphDbService
2016-03-22 17:52:36,622 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [ine] is registered: [Syntax error: inE([<labels>])]
2016-03-22 17:52:36,622 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [oute] is registered: [Syntax error: outE([<labels>])]
2016-03-22 17:52:36,622 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [in] is registered: [Syntax error: in([<labels>])]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [dijkstra] is registered: [dijkstra(<sourceVertex>, <destinationVertex>, <weightEdgeFieldName>, [<direction>])]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [label] is registered: [Syntax error: label()]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [bothv] is registered: [Syntax error: bothV([<labels>])]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [out] is registered: [Syntax error: out([<labels>])]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [both] is registered: [Syntax error: both([<labels>])]
2016-03-22 17:52:36,623 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [inv] is registered: [Syntax error: inV([<labels>])]
2016-03-22 17:52:36,624 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [gremlin] is registered: [gremlin(<gremlin-expression>)]
2016-03-22 17:52:36,624 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [shortestpath] is registered: [shortestPath(<sourceVertex>, <destinationVertex>, [<direction>, [ <edgeTypeAsString> ]])]
2016-03-22 17:52:36,624 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [outv] is registered: [Syntax error: outV([<labels>])]
2016-03-22 17:52:36,624 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - ODB graph function [bothe] is registered: [Syntax error: bothE([<labels>])]
2016-03-22 17:52:36,626 DEBUG [i.s.s.d.versions.impl.VersionsRepository     ] - activating VersionsRepository
2016-03-22 17:52:36,648 DEBUG [i.skysail.server.db.OrientGraphDbService     ] - registering class 'class io.skysail.server.db.versions.impl.ComponentDbVersion' @ orientDB
2016-03-22 17:52:36,665 DEBUG [io.skysail.domain.core.Repositories          ] - (+ Repository)  (#01) with name 'io.skysail.server.db.versions.impl.ComponentDbVersion'
2016-03-22 17:52:36,716 DEBUG [io.skysail.server.http.HttpServer            ] - (+ Converter)   (#04) with name 'de.twenty11.skysail.server.core.restlet.converter.ServerSentEventsConverter'
2016-03-22 17:52:36,716 DEBUG [io.skysail.server.http.HttpServer            ] - (+ Converter)   (#05) with name 'io.skysail.server.converter.HtmlConverter'
2016-03-22 17:52:36,716 DEBUG [io.skysail.server.http.HttpServer            ] - (+ Converter)   (#06) with name 'io.skysail.server.converter.SkysailJacksonConverter'
2016-03-22 17:52:36,719 DEBUG [io.skysail.server.http.HttpServer            ] - Activating io.skysail.server.http.HttpServer
2016-03-22 17:52:36,733 DEBUG [io.skysail.server.SkysailComponent           ] - Creating Restlet Component: io.skysail.server.SkysailComponent
2016-03-22 17:52:36,735 DEBUG [io.skysail.server.http.HttpServer            ] - configuration was provided
2016-03-22 17:52:36,736 INFO  [io.skysail.server.http.HttpServer            ] - 
2016-03-22 17:52:36,736 INFO  [io.skysail.server.http.HttpServer            ] - ====================================
2016-03-22 17:52:36,736 INFO  [io.skysail.server.http.HttpServer            ] - Starting skysail server on port 2015
2016-03-22 17:52:36,736 INFO  [io.skysail.server.http.HttpServer            ] - ====================================
2016-03-22 17:52:36,736 INFO  [io.skysail.server.http.HttpServer            ] - 
2016-03-22 17:52:36,787 INFO  [org.restlet                                  ] - Starting the Jetty [HTTP/1.1] server on port 2015
2016-03-22 17:52:36,857 DEBUG [io.skysail.server.http.HttpServer            ] - Started with system properties:
2016-03-22 17:52:36,858 DEBUG [io.skysail.server.http.HttpServer            ] - ===============================
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   awt.toolkit => 'sun.lwawt.macosx.LWCToolkit'
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   felix.fileinstall.dir => 'config/test'
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   felix.fileinstall.filter => '.*\.jar|.*\.cfg'
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   felix.fileinstall.log.level => '4'
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   felix.fileinstall.noInitialDelay => 'true'
2016-03-22 17:52:36,863 DEBUG [io.skysail.server.http.HttpServer            ] -   felix.fileinstall.poll => '1000'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   file.encoding => 'UTF-8'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   file.encoding.pkg => 'sun.io'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   file.separator => '/'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   ftp.nonProxyHosts => 'local|*.local|169.254/16|*.169.254/16'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   gopherProxySet => 'false'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   http.nonProxyHosts => 'local|*.local|169.254/16|*.169.254/16'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.awt.graphicsenv => 'sun.awt.CGraphicsEnvironment'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.awt.printerjob => 'sun.lwawt.macosx.CPrinterJob'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.class.path => '/Users/carsten/.bnd/cache/https%3A%2F%2Fraw.githubusercontent.com%2Fbndtools%2Fbundle-hub%2Fmaster%2Forg.apache.felix.framework/org.apache.felix.framework-5.2.0.jar:/Users/carsten/git/skysail-framework/cnf/buildrepo/biz.aQute.launcher/biz.aQute.launcher-latest.jar'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.class.version => '52.0'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.endorsed.dirs => '/Library/Java/JavaVirtualMachines/jdk1.8.0_20.jdk/Contents/Home/jre/lib/endorsed'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.ext.dirs => '/Users/carsten/Library/Java/Extensions:/Library/Java/JavaVirtualMachines/jdk1.8.0_20.jdk/Contents/Home/jre/lib/ext:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.home => '/Library/Java/JavaVirtualMachines/jdk1.8.0_20.jdk/Contents/Home/jre'
